DateTime,x0,x1,x2,x3,y,y_obs,scenario
2004-03-07T20:15:00Z,-1.7400000095367432,258.2452582304987,686.019869993066,-0.0041842556097069,0.20255399343867767,0.22678840457834593,test
2004-03-08T18:45:00Z,-2.0,261.5471915642731,687.7885894704375,-0.0166863671370915,0.20950422277769365,0.2296928923950252,test
2004-03-08T19:15:00Z,-2.049999952316284,261.5471915642731,687.7885894704375,-0.0162666732437756,0.2090807976632369,0.2008023644757727,train
2004-03-08T19:45:00Z,-2.25,261.5471915642731,687.7885894704375,-0.0158469793504598,0.20739302442478819,0.21915137740080387,test
2004-03-09T04:45:00Z,-3.640000104904175,261.5471915642731,687.7885894704375,-0.0080255252086386,0.196043039037699,0.16491654088483226,test
2004-03-09T05:45:00Z,-3.690000057220459,261.5471915642731,687.7885894704375,-0.0071334525310263,0.19564774426928203,0.16581600729356472,train
2004-03-09T06:15:00Z,-3.740000009536743,261.5471915642731,687.8785000658046,-0.0066874161922201,0.195094680605524,0.1913420428716965,train
2004-03-09T18:45:00Z,-2.819999933242798,264.85702241066224,689.3234681502995,-0.0538564871038709,0.21183065231068662,0.24737201959200933,test
2004-03-09T23:45:00Z,-7.929999828338623,264.85702241066224,689.3234681502995,-0.0503614204367812,0.1721953228155822,0.17623357642724916,train
2004-03-10T19:45:00Z,-2.869999885559082,268.1736465416228,690.6255448608943,-0.0660520935751954,0.2210562285797177,0.20871678301051552,train
2004-03-10T20:15:00Z,-2.819999933242798,268.1736465416228,690.6255448608943,-0.0636496446096167,0.22151015727720405,0.17279927463890285,test
2004-03-10T22:15:00Z,-4.179999828338623,268.1736465416228,690.6255448608943,-0.0584389303594219,0.20963696610664995,0.2188233764463472,test
2004-03-10T22:45:00Z,-4.28000020980835,268.1736465416228,690.6255448608943,-0.0580936242378487,0.20878939999699547,0.23638200208629323,test
2004-03-11T00:45:00Z,-5.21999979019165,268.1736465416228,690.6255448608943,-0.0552256467403197,0.2009871679645404,0.2163509314186878,train
2004-03-15T19:45:00Z,4.449999809265137,284.8196320396693,693.7108318842047,-0.5660213784777506,0.3693925370227693,0.42824590128144435,test
2004-03-15T22:45:00Z,1.1799999475479126,284.8196320396693,693.7108318842047,-0.566864273052872,0.323521104844818,0.2669572673722793,train
2004-03-16T03:45:00Z,-0.4600000083446502,284.8196320396693,693.7108318842047,-0.5573889240231557,0.3027365115819105,0.33352340500306255,train
2004-03-16T19:15:00Z,7.070000171661377,288.1538094919951,693.6563524459617,-0.6615844998199837,0.4285596514479812,0.4614952051093321,test
2004-03-16T19:45:00Z,5.630000114440918,288.1538094919951,693.6563524459617,-0.6644865406713432,0.40424209355743224,0.4069596138798316,train
2004-03-16T21:15:00Z,4.039999961853027,288.1538094919951,693.6563524459617,-0.6678561616927502,0.3789905555505119,0.3949836531252649,test
2004-03-16T23:45:00Z,1.2799999713897705,288.1538094919951,693.6563524459617,-0.6688017937873815,0.3388621744302779,0.3455964145663714,train
2004-03-17T00:45:00Z,1.840000033378601,288.1538094919951,693.6563524459617,-0.6670243136449243,0.3466505746035086,0.32453742867618585,train
2004-03-17T22:15:00Z,2.759999990463257,291.4871607285769,693.3829912640957,-0.7981172175898354,0.3750722585907715,0.4482588642030736,test
2004-03-17T22:45:00Z,2.559999942779541,291.4871607285769,693.3829912640957,-0.79717680944759,0.3720464815867135,0.38448170909965285,train
2004-03-18T18:45:00Z,7.880000114440918,294.8186125558646,692.8927210402129,-0.9289170923894278,0.48091715818475106,0.44171518926504816,train
2004-03-18T19:15:00Z,7.679999828338623,294.8186125558646,692.8927210402129,-0.9311432148173876,0.47702240096657994,0.4556583584634323,train
2004-03-18T20:15:00Z,6.809999942779541,294.8186125558646,692.8927210402129,-0.9332999821078534,0.4604786189500723,0.4983079695216416,train
2004-03-18T21:15:00Z,6.199999809265137,294.8186125558646,692.8927210402129,-0.9362464204593094,0.4492158841211507,0.44841299478525853,test
2004-03-18T21:45:00Z,5.480000019073486,294.8186125558646,692.8927210402129,-0.9361362163732976,0.43629176525746954,0.42869527963298815,test
2004-03-19T00:15:00Z,4.449999809265137,294.8186125558646,692.8927210402129,-0.939532302827689,0.41843197436921875,0.374844698915505,test
2004-03-19T00:45:00Z,3.890000104904175,294.8186125558646,692.8927210402129,-0.9399363844691002,0.40903644331132455,0.40226358132027257,test
2004-03-19T02:15:00Z,1.840000033378601,294.8186125558646,692.8927210402129,-0.9445273160294122,0.37639457552597744,0.36307848574031254,test
2004-03-19T02:45:00Z,1.6399999856948853,294.8186125558646,692.8927210402129,-0.944321601742822,0.3733553881184396,0.3352930211028298,test
2004-03-19T03:15:00Z,1.7400000095367432,294.8186125558646,692.8927210402129,-0.9412726220809194,0.37488371743284843,0.35676666001732066,test
2004-03-19T19:45:00Z,6.5,298.1471595150263,692.1882158387843,-1.0455685029019015,0.4735713028735542,0.3406916984743779,train
2004-03-19T23:45:00Z,2.9200000762939453,298.1471595150263,692.1882158387843,-1.0485315270376567,0.40957349095739415,0.4046391854862186,train
2004-03-20T01:15:00Z,3.380000114440918,298.1471595150263,692.1882158387843,-1.0486029672040134,0.41728399552036877,0.4302033060516042,train
2004-03-20T02:15:00Z,4.199999809265137,298.1471595150263,692.1882158387843,-1.0517180692518362,0.4313776868098947,0.4295859987823826,train
2004-03-20T23:15:00Z,6.550000190734863,301.4717664720646,691.2720256003221,-1.2008487708779736,0.4936959883698176,0.43046834224192043,train
2004-03-20T23:45:00Z,5.429999828338623,301.4717664720646,691.2720256003221,-1.2020724769579627,0.47177188568685685,0.5415400853143344,test
2004-03-21T01:45:00Z,3.5799999237060547,301.4717664720646,691.2720256003221,-1.194610297838473,0.43771112305543347,0.36122447122704804,test
2004-03-21T05:15:00Z,2.4600000381469727,301.4717664720646,691.2720256003221,-1.1803428586993403,0.4183380104973273,0.406424542236084,train
2004-03-21T05:45:00Z,2.970000028610229,301.4717664720646,691.2720256003221,-1.1800342872804028,0.4270800853467765,0.4537939824531101,train
2004-03-21T18:45:00Z,7.829999923706055,304.7914174479277,690.1455291168534,-1.305471438921665,0.5409440492124434,0.5239586997724234,train
2004-03-21T21:45:00Z,6.760000228881836,304.7914174479277,690.1455291168534,-1.3080898216091363,0.517963571464501,0.5410789828601505,test
2004-03-21T22:15:00Z,5.170000076293945,304.7914174479277,690.1455291168534,-1.309309413421348,0.4856187058611345,0.4799542470691114,test
2004-03-21T22:45:00Z,3.4800000190734863,304.7914174479277,690.1455291168534,-1.3109992093046825,0.4534492049629242,0.4910139475087045,train
2004-03-22T04:15:00Z,2.0999999046325684,304.7914174479277,690.1455291168534,-0.0005295511970714647,0.4344295380266675,0.4335378615308976,train
2004-03-22T05:45:00Z,1.7899999618530271,304.7914174479277,690.1514252107717,0.0,0.4289925173634176,0.45609583681512056,train
2004-03-22T18:45:00Z,2.359999895095825,308.1051219481975,688.8115083672647,-0.2257441762308685,0.45588868727950227,0.5296051970479102,train
2004-03-22T19:15:00Z,1.7899999618530271,308.1051219481975,688.8115083672647,-0.2254723394926713,0.4454744450145713,0.4567739899354104,train
2004-03-22T19:45:00Z,1.4299999475479126,308.1051219481975,688.8115083672647,-0.2255149517363431,0.43901900872289307,0.3930210377773464,train
2004-03-22T20:15:00Z,1.4800000190734863,308.1051219481975,688.8115083672647,-0.2248316864249657,0.4399129530149632,0.33180614032152195,train
2004-03-23T02:15:00Z,0.2000000029802322,308.1051219481975,688.8115083672647,-0.0003840084735836301,0.41860251393534603,0.4198157476705295,test
2004-03-24T02:15:00Z,-0.5600000023841858,311.4118763271719,687.274492992825,-0.0052573842272466,0.42214289910843733,0.5246459624290131,test
2004-03-24T04:15:00Z,-0.7200000286102295,311.4118763271719,687.274492992825,-0.0070316699244538,0.41940569384569326,0.40015851133404845,train
2004-03-24T04:45:00Z,-0.7699999809265137,311.4118763271719,687.274492992825,-0.006847996455066,0.4185570528643024,0.47852408918122,train
2004-03-24T05:15:00Z,-0.8199999928474426,311.4118763271719,687.274492992825,-0.0067010576773662,0.4177099746004326,0.4114119659466691,train
2004-03-25T04:15:00Z,-1.2300000190734863,314.7107210351775,685.5340662001659,-0.0128008638416626,0.42698830089253353,0.38471848368582184,test
2004-03-25T04:45:00Z,-1.3300000429153442,314.7107210351775,685.5340662001659,-0.0135700883685934,0.4252572458565558,0.3970940933069662,train
2004-03-25T05:15:00Z,-1.2799999713897705,314.7107210351775,685.5340662001659,-0.014300401990815,0.4261171444701566,0.38321194099754613,test
2004-03-25T18:45:00Z,-0.1500000059604644,318.00068926848473,683.5930979296485,-0.0074351020443196,0.4634120644968449,0.5299080911966112,test
2004-03-25T19:15:00Z,-0.4099999964237213,318.00068926848473,683.5930979296485,-0.0100653060698995,0.4585403315414459,0.47722889579541405,test
2004-03-25T19:45:00Z,-0.5600000023841858,318.00068926848473,683.5930979296485,-0.012548571460101,0.45574864590286585,0.48366187314049064,train
2004-03-25T20:45:00Z,-0.8199999928474426,318.00068926848473,683.5930979296485,-0.0166114285819384,0.4509510159045145,0.390681543492663,train
2004-03-25T21:15:00Z,-0.9700000286102296,318.00068926848473,683.5930979296485,-0.0176106122659177,0.4482121867879921,0.4574375560456215,test
2004-03-25T21:45:00Z,-1.2799999713897705,318.00068926848473,683.5930979296485,-0.0225257143487735,0.44259192565160005,0.42859598393260717,test
2004-03-25T22:15:00Z,-1.690000057220459,318.00068926848473,683.5930979296485,-0.0233495118666668,0.4352914790912203,0.38810132016610316,test
2004-03-25T23:45:00Z,-2.049999952316284,318.00068926848473,683.5930979296485,-0.0258633845679614,0.42897300657212745,0.38657519175971955,test
2004-03-26T18:45:00Z,-2.150000095367432,321.28079488960407,681.4577438768339,-0.0986253059542908,0.4431783409276418,0.43262485568437853,test
2004-03-26T19:15:00Z,-2.299999952316284,321.28079488960407,681.4577438768339,-0.100983673329256,0.44048073498614193,0.4827303527924332,test
2004-03-26T19:45:00Z,-2.6600000858306885,321.28079488960407,681.4577438768339,-0.1028791834772849,0.4340896178773889,0.4048381307272679,test
2004-03-26T20:15:00Z,-2.970000028610229,321.28079488960407,681.4577438768339,-0.1040840814259587,0.4286623476353653,0.35927276805765673,test
2004-03-26T20:45:00Z,-3.119999885559082,321.28079488960407,681.4577438768339,-0.1060824487939172,0.42605463366360125,0.4256834138284884,test
2004-03-27T04:15:00Z,-4.769999980926514,321.28079488960407,681.4577438768339,-0.1152914959934292,0.398446704458582,0.42480251182364553,test
2004-03-28T23:15:00Z,-1.3300000429153442,327.8077882195202,676.6028232866018,-0.5735538980060695,0.4904292587961909,0.5363920419947221,train
2004-03-29T04:15:00Z,-3.829999923706055,327.8077882195202,676.6028232866018,-0.5770614440611432,0.4431373195009526,0.46870277757634177,train
2004-03-30T19:15:00Z,5.429999828338623,334.2842351726877,670.9924672516838,-2.4098417277603743,0.679443191956046,0.753576114375895,test
2004-03-30T19:45:00Z,5.070000171661377,334.2842351726877,670.9924672516838,-2.416689074474939,0.6695517267733703,0.6746616527878905,train
2004-03-30T20:15:00Z,4.510000228881836,334.2842351726877,670.9924672516838,-2.419201727592216,0.6545037099318516,0.65054281007903,test
2004-03-30T21:45:00Z,3.5799999237060547,334.2842351726877,670.9924672516838,-2.4270024868493185,0.630233873741473,0.6427404184873626,train
2004-03-30T22:15:00Z,2.7100000381469727,334.2842351726877,670.9924672516838,-2.4313739152806155,0.608363037308644,0.5982479599630852,test
2004-03-30T23:45:00Z,2.7100000381469727,334.2842351726877,670.9924672516838,-2.437644725962562,0.6083248892104255,0.5873053605409577,test
2004-03-31T05:45:00Z,1.6399999856948853,334.2960254432944,671.9732702082375,-2.456940740675344,0.5803471970125204,0.5384317791532048,test
2004-04-01T03:15:00Z,3.0199999809265137,337.5013891540157,667.9090545920184,-3.7312661711001898,0.6292562704179034,0.5982693544741535,train
2004-04-01T20:15:00Z,7.070000171661377,340.70320371423537,664.64640136045,-5.636428262369975,0.7524039754235398,0.7604650692732816,train
2004-04-01T20:45:00Z,6.710000038146973,340.70320371423537,664.64640136045,-5.638147445980385,0.7414883424884641,0.7769247206682979,train
2004-04-01T22:45:00Z,4.860000133514404,340.70320371423537,664.64640136045,-5.651621731806776,0.6878107008335268,0.7134718879299874,test
2004-04-02T01:45:00Z,2.609999895095825,340.70320371423537,664.64640136045,-5.658270806937804,0.6277974020348731,0.688606361796671,test
2004-04-02T19:15:00Z,9.880000114440918,343.8888118449288,661.2016268339679,-7.779175941532975,0.8529994175329204,0.864098010075629,test
2004-04-02T19:45:00Z,8.859999656677246,343.8888118449288,661.2016268339679,-7.789946553665768,0.8183529305044259,0.7622369095063586,train
2004-04-03T00:15:00Z,5.789999961853027,343.8888118449288,661.2016268339679,-7.828830439750032,0.7222902628866691,0.7176418315696124,train
2004-04-03T00:45:00Z,5.730000019073486,343.8888118449288,661.2016268339679,-7.831872072305001,0.7205133035552138,0.7959448359097403,train
2004-04-03T01:15:00Z,5.679999828338623,343.8888118449288,661.2016268339679,-7.8361112559644575,0.7190235812678171,0.748549788091822,train
2004-04-03T01:45:00Z,4.96999979019165,343.8888118449288,661.2016268339679,-7.83872892608205,0.6986011325709538,0.7529870967392804,train
2004-04-03T02:15:00Z,5.480000019073486,343.8888118449288,661.2016268339679,-7.844474232330618,0.7131567416772101,0.6277437501087142,train
2004-04-03T19:15:00Z,9.979999542236328,347.0575219560104,657.5810734758214,-9.358482174724957,0.8707885652791836,0.966681385970745,train
2004-04-05T01:15:00Z,6.25,350.2083276965656,653.7891424733158,-9.978523125626609,0.7679647007005587,0.8275171846770804,test
2004-04-05T02:45:00Z,5.840000152587891,350.2083276965656,653.7891424733158,-9.985150541886997,0.7552534830601361,0.7760682898393944,train
2004-04-05T21:15:00Z,4.449999809265137,353.3404295100209,649.8197699541279,-8.67768234078252,0.7461998900827553,0.7054143503325944,test
2004-04-06T00:15:00Z,3.1700000762939453,353.3404295100209,649.8197699541279,-8.690960823161266,0.7083662099425431,0.7255396026206323,train
2004-04-06T02:15:00Z,2.6600000858306885,353.3404295100209,649.8197699541279,-8.69687120757298,0.6938275077332777,0.7081641185975944,train
2004-04-06T19:15:00Z,2.759999990463257,356.4531403955072,645.6836464847177,-7.584797677714,0.7263639290066792,0.681772591655909,test
2004-04-06T19:45:00Z,2.7100000381469727,356.4531403955072,645.6836464847177,-7.585084208315735,0.7248907689137315,0.5644781326382814,train
2004-04-06T20:15:00Z,2.559999942779541,356.4531403955072,645.6836464847177,-7.585289922602325,0.7204938951325508,0.7222009972201425,test
2004-04-06T20:45:00Z,2.0999999046325684,356.4531403955072,645.6836464847177,-7.585605840974926,0.7071779889393919,0.702856494348185,test
